Budget
"£81,000 (estimated)"
"£83,000 (estimated)"
"£850,000 (estimated)"
"£87,000 (estimated)"
"£9,800,000 (estimated)"
"£960,000 (estimated)"
"¥1,000,000 (estimated)"
"¥1,100,000,000 (estimated)"
"¥120,000,000 (estimated)"
"¥125,000,000 (estimated)"
"¥2,000,000,000 (estimated)"
"¥2,400,000,000 (estimated)"
"¥230,000,000 (estimated)"
"¥3,000,000 (estimated)"
"¥300,000,000 (estimated)"
"¥330,000,000 (estimated)"
"¥350,000,000 (estimated)"
"¥5,000,000,000 (estimated)"
"¥500,000 (estimated)"
"¥800,000,000 (estimated)"
"¥82,540,000 (estimated)"
"₩1,300,000,000 (estimated)"
"₩12,215,500,000 (estimated)"
"₩30,000,000,000 (estimated)"
"₩4,200,000,000 (estimated)"
"€1,000,000 (estimated)"
"€1,100,000 (estimated)"
"€1,200,000 (estimated)"
"€1,250,000 (estimated)"
"€1,300,000 (estimated)"
"€1,380,000 (estimated)"
"€1,400,000 (estimated)"
"€1,500,000 (estimated)"
"€1,601,792 (estimated)"
"€1,700,000 (estimated)"
"€1,750,000 (estimated)"
"€1,900,000 (estimated)"
"€1,948,000 (estimated)"
"€10,000,000 (estimated)"
"€10,002,914 (estimated)"
"€10,500,000 (estimated)"
"€10,962,002 (estimated)"
"€103,000 (estimated)"
"€11,000,000 (estimated)"
"€11,216,287 (estimated)"
"€11,500,000 (estimated)"
"€11,700,000 (estimated)"
"€12,000,000 (estimated)"
"€12,300,000 (estimated)"
"€12,447,638 (estimated)"
"€13,000,000 (estimated)"
"€13,500,000 (estimated)"
"€13,580,000 (estimated)"
"€14,000,000 (estimated)"
"€14,500,000 (estimated)"
"€14,900,000 (estimated)"
"€15,000,000 (estimated)"
"€15,268,310 (estimated)"
"€15,300,000 (estimated)"
"€15,550,182 (estimated)"
"€16,000,000 (estimated)"
"€17,000,000 (estimated)"
"€17,123,930 (estimated)"
"€17,500,000 (estimated)"
"€17,820,000 (estimated)"
"€18,000,000 (estimated)"
"€18,070,000 (estimated)"
"€18,151,814 (estimated)"
"€19,000,000 (estimated)"
"€2,000,000 (estimated)"
"€2,100,000 (estimated)"
"€2,200,000 (estimated)"
"€2,224,000 (estimated)"
"€2,270,000 (estimated)"
"€2,300,000 (estimated)"
"€2,370,000 (estimated)"
"€2,390,000 (estimated)"
"€2,400,000 (estimated)"
"€2,500,000 (estimated)"
"€2,590,000 (estimated)"
"€2,700,000 (estimated)"
"€2,850,000 (estimated)"
"€2,956,960 (estimated)"
"€2,966,000 (estimated)"
"€20,000,000 (estimated)"
"€200,000 (estimated)"
"€21,166,000 (estimated)"
"€22,000,000 (estimated)"
"€22,100,000 (estimated)"
"€24,000,000 (estimated)"
"€24,147,028 (estimated)"
"€24,926,736 (estimated)"
"€25,000,000 (estimated)"
"€25,320,000 (estimated)"
"€27,440,000 (estimated)"
"€275,000 (estimated)"
"€28,000,000 (estimated)"
"€3,000,000 (estimated)"
"€3,100,000 (estimated)"
"€3,167,000 (estimated)"
"€3,200,000 (estimated)"
"€3,390,000 (estimated)"
"€3,400,000 (estimated)"
"€3,500,000 (estimated)"
"€3,600,000 (estimated)"
"€3,660,000 (estimated)"
"€3,674,000 (estimated)"
"€3,675,000 (estimated)"
"€3,700,000 (estimated)"
"€3,740,500 (estimated)"
"€3,800,000 (estimated)"
"€3,850,000 (estimated)"
"€3,990,000 (estimated)"
"€30,000,000 (estimated)"
"€300,000 (estimated)"
"€31,340,000 (estimated)"
"€32,000,000 (estimated)"
"€33,000,000 (estimated)"
"€4,000,000 (estimated)"
"€4,100,000 (estimated)"
"€4,200,000 (estimated)"
"€4,300,000 (estimated)"
"€4,400,000 (estimated)"
"€4,500,000 (estimated)"
"€4,576,591 (estimated)"
"€4,600,000 (estimated)"
"€4,645,437 (estimated)"
"€4,700,000 (estimated)"
"€4,750,000 (estimated)"
"€4,800,000 (estimated)"
"€4,830,000 (estimated)"
"€40,000,000 (estimated)"
"€400,000 (estimated)"
"€5,000,000 (estimated)"
"€5,250,784 (estimated)"
"€5,284,200 (estimated)"
"€5,300,000 (estimated)"
"€5,340,000 (estimated)"
"€5,500,000 (estimated)"
"€5,650,000 (estimated)"
"€5,700,000 (estimated)"
"€59,660,000 (estimated)"
"€590,000 (estimated)"
"€6,000,000 (estimated)"
"€6,350,000 (estimated)"
"€6,500,000 (estimated)"
"€61,000,000 (estimated)"
"€65,000,000 (estimated)"
"€650,000 (estimated)"
"€7,000,000 (estimated)"
"€7,300,000 (estimated)"
"€7,450,000 (estimated)"
"€7,500,000 (estimated)"
"€7,700,000 (estimated)"
"€7,930,000 (estimated)"
"€721,214 (estimated)"
"€78,000,000 (estimated)"
"€8,000,000 (estimated)"
"€8,500,000 (estimated)"
"€8,555,500 (estimated)"
"€8,700,000 (estimated)"
"€8,900,000 (estimated)"
"€8,946,323 (estimated)"
"€850,000 (estimated)"
"€9,000,000 (estimated)"
"€9,200,000 (estimated)"
"€9,500,000 (estimated)"
"€9,600,000 (estimated)"
"€900,000 (estimated)"
"€930,679 (estimated)"
"€97,000 (estimated)"
"€980,000 (estimated)"
"₹1,000,000 (estimated)"
"₹1,000,000,000 (estimated)"
"₹1,150,000,000 (estimated)"
"₹1,250,000,000 (estimated)"
"₹1,800,000,000 (estimated)"
"₹1,900,000,000 (estimated)"
"₹10,000,000 (estimated)"
"₹100,000,000 (estimated)"
"₹102,000,000 (estimated)"
"₹110,000,000 (estimated)"
"₹115,000,000 (estimated)"
"₹120,000,000 (estimated)"
"₹130,000,000 (estimated)"
"₹140,000,000 (estimated)"
"₹15,000,000 (estimated)"
"₹150,000,000 (estimated)"
"₹170,000,000 (estimated)"
"₹180,000,000 (estimated)"
"₹184,000,000 (estimated)"
"₹185,000,000 (estimated)"
"₹20,000,000 (estimated)"
"₹200,000,000 (estimated)"
"₹220,000,000 (estimated)"
"₹250,000,000 (estimated)"
"₹260,000,000 (estimated)"
"₹280,000,000 (estimated)"
"₹3,000,000 (estimated)"
"₹300,000,000 (estimated)"
"₹340,000,000 (estimated)"
"₹35,000,000 (estimated)"
"₹350,000,000 (estimated)"
"₹370,000,000 (estimated)"
"₹390,000,000 (estimated)"
"₹40,000,000 (estimated)"
"₹400,000,000 (estimated)"
"₹410,000,000 (estimated)"
₹44 (estimated)
"₹45,000,000 (estimated)"
"₹450,000,000 (estimated)"
"₹5,000,000 (estimated)"
"₹5,100,000 (estimated)"
"₹50,000,000 (estimated)"
"₹500,000,000 (estimated)"
"₹550,000,000 (estimated)"
"₹60,000,000 (estimated)"
"₹600,000,000 (estimated)"
"₹7,000,000 (estimated)"
"₹70,000,000 (estimated)"
"₹700,000,000 (estimated)"
"₹750,000,000 (estimated)"
"₹80,000,000 (estimated)"
"₹850,000,000 (estimated)"
"₹9,000,000 (estimated)"
"₹940,000,000 (estimated)"
"₹950,000,000 (estimated)"
"₹991,000 (estimated)"
